uid,event,site,date,round,wplayer,bplayer,result,welo,belo,variant,start_fen,epd,ply,player,turn,complexity,gmove,gscore,emove,escore,cploss,wpc_value,bpc_value,tpc_value,wp_cnt,bp_cnt,emt_sec,clk_sec
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp1b2p/1nn1pq2/5p1Q/3P4/1N3NP1/PPP2PR1/2KRB3 w - -,28,"Dommaraju, Gukesh",white,1571,e1d2,28,g2h2,49,21,29,29,58,6,6,83,3622
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp1b2p/1nn1pq2/5p1Q/3P4/1N3NP1/PPPB1PR1/2KR4 b - -,29,"Firouzja, Alireza",black,551,b6c4,-37,d8d5,-32,5,29,29,58,6,6,109,2981
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp1b2p/2n1pq2/5p1Q/2nP4/1N3NP1/PPPB1PR1/2KR4 w - -,30,"Dommaraju, Gukesh",white,2136,d2c3,35,d2f4,42,7,29,29,58,6,6,586,3036
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp1b2p/2n1pq2/5p1Q/2nP4/1NB2NP1/PPP2PR1/2KR4 b - -,31,"Firouzja, Alireza",black,1084,e7b4,-60,f6g7,-26,34,29,29,58,6,6,1023,1958
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4p/2n1pq2/5p1Q/1bnP4/1NB2NP1/PPP2PR1/2KR4 w - -,32,"Dommaraju, Gukesh",white,81,c3b4,60,c3b4,60,0,29,29,58,6,6,26,3010
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4p/2n1pq2/5p1Q/1BnP4/1N3NP1/PPP2PR1/2KR4 b - -,33,"Firouzja, Alireza",black,0,c6b4,-66,c6b4,-66,0,29,26,55,6,6,58,1900
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4p/4pq2/5p1Q/1nnP4/1N3NP1/PPP2PR1/2KR4 w - -,34,"Dommaraju, Gukesh",white,258,a2a3,26,c2c3,71,45,26,26,52,6,6,44,2966
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4p/4pq2/5p1Q/1nnP4/PN3NP1/1PP2PR1/2KR4 b - -,35,"Firouzja, Alireza",black,46,b4c6,-23,b4c6,-23,0,26,26,52,6,6,103,1797
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4p/2n1pq2/5p1Q/2nP4/PN3NP1/1PP2PR1/2KR4 w - -,36,"Dommaraju, Gukesh",white,2797,g2g1,12,g2h2,19,7,26,26,52,6,6,578,2388
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4p/2n1pq2/5p1Q/2nP4/PN3NP1/1PP2P2/2KR2R1 b - -,37,"Firouzja, Alireza",black,261,e6e5,-25,e6e5,-25,0,26,26,52,6,6,101,1696
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4p/2n2q2/4pp1Q/2nP4/PN3NP1/1PP2P2/2KR2R1 w - -,38,"Dommaraju, Gukesh",white,1452,d4e5,11,c2c3,19,8,26,26,52,6,6,48,2340
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4p/2n2q2/4Pp1Q/2n5/PN3NP1/1PP2P2/2KR2R1 b - -,39,"Firouzja, Alireza",black,0,c6e5,-11,c6e5,-11,0,26,26,52,6,5,87,1609
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4p/5q2/4np1Q/2n5/PN3NP1/1PP2P2/2KR2R1 w - -,40,"Dommaraju, Gukesh",white,2163,f3d4,3,f3d4,3,0,26,26,52,5,5,13,2327
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4p/5q2/4np1Q/2nN4/PN4P1/1PP2P2/2KR2R1 b - -,41,"Firouzja, Alireza",black,35,f5f4,-7,c4d6,-6,1,26,26,52,5,5,385,1224
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4p/5q2/4n2Q/2nN1p2/PN4P1/1PP2P2/2KR2R1 w - -,42,"Dommaraju, Gukesh",white,1596,h5h7,0,g3f4,0,0,26,26,52,5,5,140,2187
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4Q/5q2/4n3/2nN1p2/PN4P1/1PP2P2/2KR2R1 b - -,43,"Firouzja, Alireza",black,233,f4g3,-29,e5f3,0,29,26,26,52,5,4,236,988
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4Q/5q2/4n3/2nN4/PN4p1/1PP2P2/2KR2R1 w - -,44,"Dommaraju, Gukesh",white,303,f2g3,0,h7f5,28,28,26,26,52,4,4,52,2135
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4Q/5q2/4n3/2nN4/PN4P1/1PP5/2KR2R1 b - -,45,"Firouzja, Alireza",black,94,e5f3,0,e5f3,0,0,26,26,52,4,3,34,954
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4Q/5q2/8/2nN4/PN3nP1/1PP5/2KR2R1 w - -,46,"Dommaraju, Gukesh",white,1043,g1f1,-28,g1h1,0,28,26,26,52,4,3,404,1731
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4Q/5q2/8/2nN4/PN3nP1/1PP5/2KR1R2 b - -,47,"Firouzja, Alireza",black,420,c4e3,32,c4e3,32,0,26,26,52,4,3,261,693
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4Q/5q2/8/3N4/PN2nnP1/1PP5/2KR1R2 w - -,48,"Dommaraju, Gukesh",white,732,d4b5,-328,f1f2,-30,298,26,26,52,4,3,660,1071
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4Q/5q2/1N6/8/PN2nnP1/1PP5/2KR1R2 b - -,49,"Firouzja, Alireza",black,46,f6b6,210,f6e5,323,113,26,26,52,4,3,28,665
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4Q/1q6/1N6/8/PN2nnP1/1PP5/2KR1R2 w - -,50,"Dommaraju, Gukesh",white,2613,b5c3,-258,c1b1,-238,20,26,26,52,4,3,179,892
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4Q/1q6/8/8/PNN1nnP1/1PP5/2KR1R2 b - -,51,"Firouzja, Alireza",black,0,e3d1,242,f3g5,258,16,26,26,52,4,3,138,527
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4Q/1q6/8/8/PNN2nP1/1PP5/2Kn1R2 w - -,52,"Dommaraju, Gukesh",white,0,c3d5,-250,c3d5,-250,0,21,26,47,4,3,6,886
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4Q/1q6/3N4/8/PN3nP1/1PP5/2Kn1R2 b - -,53,"Firouzja, Alireza",black,0,b6d6,247,b6d6,247,0,21,26,47,4,3,15,512
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4Q/3q4/3N4/8/PN3nP1/1PP5/2Kn1R2 w - -,54,"Dommaraju, Gukesh",white,74,f1d1,-251,f1d1,-251,0,21,26,47,4,3,96,790
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,2kr2r1/ppp4Q/3q4/3N4/8/PN3nP1/1PP5/2KR4 b - -,55,"Firouzja, Alireza",black,0,c8b8,277,d6g3,278,1,21,23,44,4,3,8,504
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,1k1r2r1/ppp4Q/3q4/3N4/8/PN3nP1/1PP5/2KR4 w - -,56,"Dommaraju, Gukesh",white,81,b3a5,-319,c1b1,-258,61,21,23,44,4,3,54,736
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,1k1r2r1/ppp4Q/3q4/N2N4/8/P4nP1/1PP5/2KR4 b - -,57,"Firouzja, Alireza",black,168,d6g3,5,g8g3,339,334,21,23,44,4,3,120,384
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,1k1r2r1/ppp4Q/8/N2N4/8/P4nq1/1PP5/2KR4 w - -,58,"Dommaraju, Gukesh",white,202,h7e4,-453,h7d3,-14,439,21,23,44,3,3,37,699
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,1k1r2r1/ppp5/8/N2N4/4Q3/P4nq1/1PP5/2KR4 b - -,59,"Firouzja, Alireza",black,137,g3g4,351,g3g5,451,100,21,23,44,3,3,97,287
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,1k1r2r1/ppp5/8/N2N4/4Q1q1/P4n2/1PP5/2KR4 w - -,60,"Dommaraju, Gukesh",white,140,e4d3,-396,e4g4,-385,11,21,23,44,3,3,99,600
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,1k1r2r1/ppp5/8/N2N4/6q1/P2Q1n2/1PP5/2KR4 b - -,61,"Firouzja, Alireza",black,502,g4g5,0,f3e5,372,372,21,23,44,3,3,7,280
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,1k1r2r1/ppp5/8/N2N2q1/8/P2Q1n2/1PP5/2KR4 w - -,62,"Dommaraju, Gukesh",white,0,c1b1,0,c1b1,0,0,21,23,44,3,3,4,596
Dommaraju_ Gukesh-Firouzja_ Alireza-Freestyle_Chess_G.O.A.T._Challenge-2024.02.16-round_6.3-1/2-1/2,Freestyle Chess G.O.A.T. Challenge,"Weissenhaus, Germany",2024.02.16,6.3,"Dommaraju, Gukesh","Firouzja, Alireza",1/2-1/2,2743,2760,Chess960,nnrkbbrq/pppppppp/8/8/8/8/PPPPPPPP/NNRKBBRQ w GCgc - 0 1,1k1r2r1/ppp5/8/N2N2q1/8/P2Q1n2/1PP5/1K1R4 b - -,63,"Firouzja, Alireza",black,7340,g5d5,0,g5d5,0,0,21,23,44,3,3,9,271
